file_location,genre,tempo,zero_crossing_rate,average_spectral_flatness
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1110_0.wav,soundtrack,129.19921875,0.0529614512471655,0.0009671927546150982
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1678_0.wav,soundtrack,123.046875,0.0433333333333333,0.00047843263018876314
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_336_2.wav,soundtrack,103.359375,0.0681269841269841,8.01196219981648e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1254_0.wav,soundtrack,129.19921875,0.0468526077097505,0.0002011003962252289
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1704_1.wav,soundtrack,117.45383522727272,0.0345215419501133,0.00024024244339670986
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1722_2.wav,soundtrack,123.046875,0.0364716553287981,0.00033119143336080015
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000003_0.wav,soundtrack,129.19921875,0.089328798185941,0.0009698595385998487
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1704_0.wav,soundtrack,129.19921875,0.0557006802721088,0.0008935153018683195
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000046_0.wav,soundtrack,129.19921875,0.0660226757369614,0.00037065474316477776
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1254_1.wav,soundtrack,129.19921875,0.0447619047619047,0.0001949839061126113
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1272_2.wav,soundtrack,151.99908088235293,0.0674149659863945,0.0003861099248751998
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_908_2.wav,soundtrack,129.19921875,0.0211292517006802,4.027918112115003e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1678_1.wav,soundtrack,123.046875,0.0627936507936507,0.0019061742350459099
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1110_1.wav,soundtrack,129.19921875,0.058095238095238,0.0011792891891673207
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1720_1.wav,soundtrack,135.99917763157896,0.0177097505668934,2.195914748881478e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1706_2.wav,soundtrack,135.99917763157896,0.0332517006802721,0.00012957578292116523
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_312_2.wav,soundtrack,103.359375,0.0419002267573696,0.0004179089155513793
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1270_0.wav,soundtrack,129.19921875,0.0242222222222222,6.378061516443267e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_334_1.wav,soundtrack,103.359375,0.0241360544217687,0.00023638243146706372
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1624_0.wav,soundtrack,123.046875,0.0057142857142857,0.06520011276006699
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_424_1.wav,soundtrack,117.45383522727272,0.0601541950113378,0.03449246659874916
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_890_2.wav,soundtrack,123.046875,0.0819410430839002,0.00102657126262784
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1626_2.wav,soundtrack,117.45383522727272,0.0750521541950113,0.0013204575516283512
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1600_1.wav,soundtrack,184.5703125,0.0508979591836734,0.0008236844441853464
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_892_0.wav,soundtrack,123.046875,0.0996825396825396,0.009107881225645542
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_426_1.wav,soundtrack,135.99917763157896,0.035718820861678,0.00046403874875977635
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_892_2.wav,soundtrack,117.45383522727272,0.0861088435374149,0.008487614803016186
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1626_0.wav,soundtrack,123.046875,0.1247891156462585,0.0014422909589484334
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_890_0.wav,soundtrack,135.99917763157896,0.0874058956916099,0.004453408066183329
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1624_2.wav,soundtrack,135.99917763157896,0.0098004535147392,1.2054012586304452e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1602_1.wav,soundtrack,107.666015625,0.0982312925170068,0.0249259602278471
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1586_1.wav,soundtrack,107.666015625,0.0145532879818594,1.1684303899528459e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1256_1.wav,soundtrack,123.046875,0.0447120181405895,0.00024169693642761558
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_312_0.wav,soundtrack,103.359375,0.0376281179138322,0.0002721599885262549
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1270_2.wav,soundtrack,123.046875,0.0250521541950113,0.00010477897012606263
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000001_0.wav,soundtrack,123.046875,0.0648843537414965,0.0001531374000478536
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1706_0.wav,soundtrack,135.99917763157896,0.0286394557823129,0.0002648741938173771
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000044_0.wav,soundtrack,89.10290948275862,0.1355192743764172,0.022166848182678223
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_908_0.wav,soundtrack,123.046875,0.022312925170068,5.7773700973484665e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1272_0.wav,soundtrack,161.4990234375,0.0265850340136054,1.5531000826740637e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_336_1.wav,soundtrack,92.28515625,0.0339637188208616,4.098834324395284e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1722_1.wav,soundtrack,123.046875,0.0381315192743764,0.00040572433499619365
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1704_2.wav,soundtrack,123.046875,0.0209659863945578,7.704761810600758e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1722_0.wav,soundtrack,107.666015625,0.0762086167800453,0.0015454652020707726
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000025_0.wav,soundtrack,123.046875,0.0599455782312925,0.00041902437806129456
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000060_0.wav,soundtrack,123.046875,0.1194784580498866,0.002934169489890337
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1272_1.wav,soundtrack,151.99908088235293,0.0635600907029478,0.00015828994219191372
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_908_1.wav,soundtrack,123.046875,0.0876326530612244,0.0006720902165398002
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_336_0.wav,soundtrack,123.046875,0.0292108843537414,4.796989378519356e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1254_2.wav,soundtrack,129.19921875,0.0434648526077097,0.00019711846834979951
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1678_2.wav,soundtrack,129.19921875,0.0366848072562358,0.00038064460386522114
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1110_2.wav,soundtrack,123.046875,0.0419410430839002,5.4957359679974616e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1706_1.wav,soundtrack,143.5546875,0.0385260770975056,0.00011334232840454206
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1720_2.wav,soundtrack,123.046875,0.0210022675736961,0.00016476836754009128
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_334_2.wav,soundtrack,123.046875,0.0251746031746031,0.00031435274286195636
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1256_0.wav,soundtrack,99.38401442307692,0.0574285714285714,0.00031420268351212144
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_312_1.wav,soundtrack,135.99917763157896,0.0472063492063492,0.0004134625487495214
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1586_0.wav,soundtrack,129.19921875,0.0206213151927437,7.013075082795694e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1602_0.wav,soundtrack,135.99917763157896,0.0792290249433106,0.005909134168177843
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_890_1.wav,soundtrack,123.046875,0.0879682539682539,0.0013929040869697928
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_424_2.wav,soundtrack,123.046875,0.0462312925170068,0.0013491916470229626
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1600_2.wav,soundtrack,92.28515625,0.1039591836734693,0.0028847665525972843
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_1626_1.wav,soundtrack,135.99917763157896,0.1144897959183673,0.003510138252750039
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/0_426_0.wav,soundtrack,135.99917763157896,0.0443219954648526,0.006489221006631851
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/soundtrack/2_000018_0.wav,soundtrack,117.45383522727272,0.1090430839002267,0.009575430303812027
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1166_0.wav,pop,103.359375,0.0650839002267573,0.0039461529813706875
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1436_1.wav,pop,99.38401442307692,0.0815873015873015,0.018219739198684692
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_958_0.wav,pop,117.45383522727272,0.1173106575963718,0.023616129532456398
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_366_1.wav,pop,143.5546875,0.1129931972789115,0.014744971878826618
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1142_1.wav,pop,112.34714673913044,0.1096553287981859,0.03022577613592148
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_556_1.wav,pop,112.34714673913044,0.1154104308390022,0.03681037575006485
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1206_1.wav,pop,92.28515625,0.1470430839002267,0.05238975211977959
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1756_0.wav,pop,117.45383522727272,0.0259501133786848,0.004474262241274118
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1516_1.wav,pop,135.99917763157896,0.0412426303854875,0.003463677130639553
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1182_1.wav,pop,135.99917763157896,0.1156326530612244,0.030556263402104378
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_716_0.wav,pop,151.99908088235293,0.1335464852607709,0.04505269601941109
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1652_1.wav,pop,151.99908088235293,0.0931927437641723,0.025810321792960167
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1532_0.wav,pop,123.046875,0.145079365079365,0.04752326011657715
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1326_1.wav,pop,107.666015625,0.0692018140589569,0.019752763211727142
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_732_1.wav,pop,117.45383522727272,0.0977142857142857,0.024761280044913292
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_732_0.wav,pop,112.34714673913044,0.0986666666666666,0.0321756973862648
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1326_0.wav,pop,107.666015625,0.0391065759637188,0.006967991590499878
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1532_1.wav,pop,161.4990234375,0.1061269841269841,0.03223799169063568
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_716_1.wav,pop,143.5546875,0.0724353741496598,0.008657659403979778
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1652_0.wav,pop,103.359375,0.1244353741496598,0.03206709772348404
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1516_0.wav,pop,129.19921875,0.0391111111111111,0.0024870471097528934
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1182_0.wav,pop,135.99917763157896,0.1150975056689342,0.03160937875509262
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1756_1.wav,pop,123.046875,0.0757414965986394,0.005968236364424229
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1206_0.wav,pop,92.28515625,0.1446349206349206,0.04509567469358444
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_556_0.wav,pop,112.34714673913044,0.142281179138322,0.052502404898405075
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1142_0.wav,pop,112.34714673913044,0.0901451247165532,0.01399916410446167
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_958_1.wav,pop,117.45383522727272,0.1290340136054421,0.025116177275776863
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_366_0.wav,pop,129.19921875,0.0804625850340136,0.012222117744386196
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1436_0.wav,pop,103.359375,0.1033741496598639,0.016198884695768356
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1166_1.wav,pop,103.359375,0.0703809523809523,0.00405252305790782
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1140_0.wav,pop,143.5546875,0.1636780045351474,0.08307335525751114
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_554_0.wav,pop,172.265625,0.1092244897959183,0.034521784633398056
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1204_0.wav,pop,99.38401442307692,0.1252108843537415,0.048444513231515884
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1754_1.wav,pop,117.45383522727272,0.0707619047619047,0.012288030236959457
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_218_1.wav,pop,135.99917763157896,0.1331519274376417,0.03150169551372528
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1164_1.wav,pop,99.38401442307692,0.0711020408163265,0.010717062279582024
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1434_0.wav,pop,143.5546875,0.0948027210884353,0.023252544924616814
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_364_0.wav,pop,117.45383522727272,0.1110521541950113,0.027500560507178307
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1548_1.wav,pop,151.99908088235293,0.0254965986394557,0.002221030415967107
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1530_1.wav,pop,95.703125,0.0819092970521541,0.020022917538881302
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1324_0.wav,pop,129.19921875,0.0586984126984127,0.0012500237207859755
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_730_0.wav,pop,151.99908088235293,0.1487709750566893,0.06274279952049255
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1514_0.wav,pop,117.45383522727272,0.0142312925170068,0.0001521349768154323
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1180_0.wav,pop,99.38401442307692,0.1149931972789115,0.0402427539229393
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_668_0.wav,pop,112.34714673913044,0.0918684807256235,0.029475245624780655
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_714_1.wav,pop,117.45383522727272,0.0825124716553288,0.010831821709871292
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1650_0.wav,pop,112.34714673913044,0.0358276643990929,0.0015842088032513857
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1468_1.wav,pop,89.10290948275862,0.167750566893424,0.06113903224468231
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_714_0.wav,pop,117.45383522727272,0.0543809523809523,3.709232623805292e-05
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1468_0.wav,pop,184.5703125,0.1264580498866213,0.042906954884529114
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1650_1.wav,pop,117.45383522727272,0.1043038548752834,0.02096603438258171
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1514_1.wav,pop,135.99917763157896,0.0209977324263038,0.0037779114209115505
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_668_1.wav,pop,112.34714673913044,0.0787165532879818,0.019262757152318954
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1180_1.wav,pop,99.38401442307692,0.1312789115646258,0.04530181735754013
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_730_1.wav,pop,151.99908088235293,0.1570294784580498,0.060170721262693405
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1324_1.wav,pop,117.45383522727272,0.0436916099773242,0.0025435439310967922
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1530_0.wav,pop,95.703125,0.1007437641723356,0.03339436650276184
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1548_0.wav,pop,143.5546875,0.0182539682539682,0.0010502358200028539
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_364_1.wav,pop,99.38401442307692,0.1173106575963718,0.020411433652043343
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1434_1.wav,pop,135.99917763157896,0.071469387755102,0.010164007544517517
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_218_0.wav,pop,135.99917763157896,0.144485260770975,0.036325909197330475
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1164_0.wav,pop,99.38401442307692,0.0710022675736961,0.010186846368014812
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1754_0.wav,pop,117.45383522727272,0.0909206349206349,0.015291448682546616
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1204_1.wav,pop,99.38401442307692,0.1160226757369614,0.04594489559531212
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_554_1.wav,pop,86.1328125,0.1061950113378684,0.029897604137659073
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1140_1.wav,pop,143.5546875,0.1634648526077097,0.07080694288015366
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1534_0.wav,pop,184.5703125,0.0810839002267573,0.022196533158421516
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_734_1.wav,pop,135.99917763157896,0.1543673469387755,0.05872182548046112
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1448_1.wav,pop,123.046875,0.0306122448979591,0.0025370579678565264
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1510_1.wav,pop,117.45383522727272,0.0586712018140589,0.0035239511635154486
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1184_1.wav,pop,129.19921875,0.1866984126984127,0.07940954715013504
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_528_1.wav,pop,135.99917763157896,0.1468888888888889,0.03223848342895508
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_710_0.wav,pop,135.99917763157896,0.1338956916099773,0.03224771097302437
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1654_1.wav,pop,123.046875,0.1014829931972789,0.0353601798415184
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_550_1.wav,pop,123.046875,0.1120997732426303,0.01858607865869999
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1144_1.wav,pop,99.38401442307692,0.0650657596371882,0.014193957671523094
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1750_0.wav,pop,86.1328125,0.096140589569161,0.0034036985598504543
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1200_1.wav,pop,143.5546875,0.135750566893424,0.04420553892850876
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1430_1.wav,pop,112.34714673913044,0.0808662131519274,0.025870803743600845
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_688_0.wav,pop,99.38401442307692,0.1247437641723356,0.03901972249150276
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1160_0.wav,pop,112.34714673913044,0.0825396825396825,0.019747314974665642
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1358_1.wav,pop,117.45383522727272,0.0564807256235827,0.01233803853392601
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_360_1.wav,pop,129.19921875,0.1036281179138322,0.010440208949148655
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1488_1.wav,pop,123.046875,0.0816281179138322,0.02050224505364895
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1488_0.wav,pop,92.28515625,0.1204716553287981,0.040332820266485214
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_360_0.wav,pop,135.99917763157896,0.0788979591836734,0.00922439806163311
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1358_0.wav,pop,117.45383522727272,0.0666122448979591,0.01821293868124485
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1160_1.wav,pop,112.34714673913044,0.1107845804988662,0.07303868234157562
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_688_1.wav,pop,103.359375,0.1382857142857143,0.04594931751489639
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1430_0.wav,pop,112.34714673913044,0.0897551020408163,0.028530174866318703
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1200_0.wav,pop,143.5546875,0.1419773242630385,0.0392259806394577
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1750_1.wav,pop,86.1328125,0.054344671201814,0.010869891382753849
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1144_0.wav,pop,99.38401442307692,0.0810022675736961,0.012572341598570347
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_550_0.wav,pop,129.19921875,0.1347800453514739,0.03170565143227577
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_710_1.wav,pop,129.19921875,0.13118820861678,0.023455845192074776
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_528_0.wav,pop,135.99917763157896,0.1442131519274376,0.0317496582865715
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1654_0.wav,pop,123.046875,0.1111065759637188,0.04115438088774681
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1510_0.wav,pop,123.046875,0.0151700680272108,0.0004867438692599535
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1184_0.wav,pop,129.19921875,0.1656598639455782,0.06373938173055649
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_734_0.wav,pop,143.5546875,0.1495238095238095,0.05166620761156082
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1448_0.wav,pop,135.99917763157896,0.0189750566893424,0.0003421045548748225
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1534_1.wav,pop,92.28515625,0.097501133786848,0.03241189569234848
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1512_0.wav,pop,117.45383522727272,0.0361224489795918,0.0018804766004905105
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1186_0.wav,pop,129.19921875,0.0860725623582766,0.023148134350776672
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_712_1.wav,pop,161.4990234375,0.1153696145124716,0.03598877042531967
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1656_0.wav,pop,143.5546875,0.0785442176870748,0.018114304170012474
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1536_1.wav,pop,117.45383522727272,0.1038412698412698,0.02131802774965763
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1322_0.wav,pop,143.5546875,0.1295736961451247,0.04577406868338585
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1432_0.wav,pop,117.45383522727272,0.1100770975056689,0.032617177814245224
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1162_1.wav,pop,92.28515625,0.0952562358276644,0.024192919954657555
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_362_0.wav,pop,129.19921875,0.0855283446712018,0.014713335782289505
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_552_0.wav,pop,151.99908088235293,0.1216371882086167,0.022920697927474976
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1146_0.wav,pop,112.34714673913044,0.0631791383219954,0.008512222208082676
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1752_1.wav,pop,103.359375,0.0524943310657596,0.007885339669883251
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1202_0.wav,pop,161.4990234375,0.0845532879818594,0.016447382047772408
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1202_1.wav,pop,161.4990234375,0.0763356009070294,0.012100170366466045
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1752_0.wav,pop,103.359375,0.0690702947845805,0.013108620420098305
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_1146_1.wav,pop,112.34714673913044,0.0770340136054421,0.01275609526783228
/Users/AlwynLopez/Programming Work/Music Genre Classifier/data/genres/pop/0_552_1.wav,pop,161.4990234375,0.1284988662131519,0.027898775413632393
